Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
4361,82,10/6/2015 7:55:21 PM,Dark,3372.343,20.90383,20.61403,0.2897978,2.364843,3042.722,0.03884544,0.3057834,0.2669379,1.899766,0.9022574,0.4020618,0.4597633,-0.09394336,2.197922,219,38,161,30,0,0,
4361,83,10/6/2015 8:15:21 PM,Dark,4234.323,20.90383,20.536,0.3678264,2.395538,3946.009,0.03903219,0.3867736,0.3477415,1.927969,0.9319102,0.5085733,0.457697,0.1986644,2.396586,1597,912,1128,534,0,0,
4361,84,10/6/2015 8:35:21 PM,Dark,3965.613,20.90383,20.55991,0.3439238,2.428606,3685.886,0.03934345,0.3638025,0.3244591,1.958746,0.9294618,0.4760097,0.4582042,0.07415247,2.470738,1504,748,1006,385,0,0,
4361,85,10/6/2015 8:55:21 PM,Dark,4124.399,20.90383,20.5482,0.3556297,2.461239,3795.992,0.03890769,0.3717708,0.3328631,1.988925,0.9203744,0.4939522,0.4599793,0.1027324,2.573471,1401,562,877,311,0,0,
4361,86,10/6/2015 9:15:21 PM,Dark,2794.313,20.90383,20.6624,0.2414332,2.489122,2589.45,0.03890769,0.2661286,0.2272209,2.01466,0.926686,0.3351822,0.45966,0,2.573471,496,107,103,10,0,0,
4361,87,10/6/2015 9:35:21 PM,Dark,3322.499,20.90383,20.61499,0.2888372,2.513802,3103.99,0.03909445,0.3127058,0.2736114,2.037632,0.9342334,0.3992867,0.4575749,0.07479858,2.648269,344,76,236,49,0,0,
4361,88,10/6/2015 9:56:21 PM,Dark,3974.65,20.90383,20.55948,0.3443524,2.544716,3695.632,0.03884544,0.3638025,0.3249571,2.066438,0.9298006,0.4771346,0.4587114,0.04646301,2.694732,1938,873,900,417,0,0,
4361,89,10/6/2015 10:16:21 PM,Dark,4040.911,20.90383,20.55345,0.3503754,2.577046,3736.71,0.03971697,0.3689072,0.3291903,2.096416,0.9247197,0.4844768,0.4578473,0.09170532,2.786438,1680,1016,1116,553,0,0,
4361,90,10/6/2015 10:36:21 PM,Dark,3000.219,20.90383,20.64596,0.2578725,2.605428,2677.854,0.03909444,0.2745576,0.2354632,2.12227,0.8925527,0.3568279,0.4587208,0,2.786438,528,140,103,32,0,0,
4361,91,10/6/2015 10:56:21 PM,Dark,2724.385,20.90383,20.67294,0.2308861,2.628513,2247.726,0.03896994,0.2367082,0.1977383,2.142129,0.8250399,0.318538,0.4585141,0,2.786438,37,7,1,1,0,0,
4361,92,10/6/2015 11:16:21 PM,Dark,2668.768,20.90383,20.67804,0.2257926,2.650265,2140.694,0.03934346,0.2282917,0.1889482,2.159828,0.8021281,0.3102122,0.457002,0,2.786438,15,2,1,0,0,0,
4361,93,10/6/2015 11:37:21 PM,Dark,3943.358,20.90383,20.57022,0.333606,2.678288,3137.568,0.0392812,0.3165904,0.2773092,2.182198,0.7956589,0.4576073,0.4563907,0,2.786438,514,67,266,52,0,0,
4361,94,10/6/2015 11:57:21 PM,Dark,4624.425,20.90383,20.5073,0.3965335,2.712856,3993.014,0.03884544,0.3913181,0.3524726,2.210972,0.8634619,0.5459901,0.4569475,0.1339009,2.920339,1721,964,1125,555,0,0,
4361,95,10/7/2015 12:17:21 AM,Dark,4557.858,20.90383,20.5145,0.3893293,2.74989,3841.86,0.03909445,0.3784319,0.3393374,2.24257,0.8429091,0.5353379,0.4566732,0.04974365,2.970082,1872,1188,1445,680,0,0,
4361,96,10/7/2015 12:37:21 AM,Dark,4473.328,20.90383,20.5223,0.3815283,2.786315,3806.282,0.03853418,0.3736384,0.3351042,2.273417,0.8508838,0.5264731,0.4581572,0.09872961,3.068812,2462,1475,1208,538,0,0,
4361,97,10/7/2015 12:57:21 AM,Dark,4516.924,20.90383,20.52228,0.381547,2.822576,3617.25,0.03834742,0.3572038,0.3188564,2.303356,0.8008214,0.5248621,0.4576031,-0.03110766,3.037704,1718,888,1147,463,0,0,
4361,98,10/7/2015 1:18:21 AM,Dark,4284.643,20.90383,20.54397,0.3598622,2.859847,3285.163,0.03853418,0.32863,0.2900958,2.332582,0.7667299,0.4935162,0.4568047,0,3.037704,1324,436,595,175,0,0,
4361,99,10/7/2015 1:38:21 AM,Dark,4439.307,20.90383,20.53596,0.367875,2.895036,3225.846,0.03816066,0.32172,0.2835593,2.358842,0.7266554,0.5060269,0.4589086,0.08120227,3.118906,1804,762,794,333,0,0,
4361,100,10/7/2015 1:58:21 AM,Dark,3378.225,20.90383,20.62738,0.2764473,2.926549,2251.118,0.03799881,0.2360608,0.198062,2.380916,0.6663611,0.3790036,0.4585047,0,3.118906,366,62,72,3,0,0,
4361,101,10/7/2015 2:18:21 AM,Dark,3206.874,20.90383,20.63972,0.2641073,2.953106,2191.948,0.03753814,0.2308814,0.1933432,2.398835,0.6835157,0.3614198,0.4573418,0,3.118906,189,27,8,1,0,0,
4361,102,10/7/2015 2:38:21 AM,Dark,3236.728,20.90383,20.63926,0.2645658,2.979096,2104.456,0.03730158,0.2229255,0.185624,2.416162,0.6501802,0.3615675,0.4573589,0,3.118906,91,23,15,3,0,0,
4361,103,10/7/2015 2:58:21 AM,Dark,2960.723,20.90383,20.6598,0.2440335,3.004088,2088.037,0.03704012,0.2204728,0.1834327,2.433072,0.7052454,0.3355964,0.4591904,0,3.118906,137,26,5,1,0,0,
4361,104,10/7/2015 3:19:21 AM,Dark,3400.14,20.90383,20.62006,0.2837674,3.031033,2515.482,0.03797391,0.2600154,0.2220415,2.452575,0.7398173,0.3889087,0.4569926,0,3.118906,374,69,100,5,0,0,
4361,105,10/7/2015 3:39:21 AM,Dark,4096.015,20.90383,20.56067,0.3431563,3.061279,3209.13,0.03803616,0.3196656,0.2816295,2.475676,0.7834762,0.4738347,0.4596412,0.09536219,3.214269,1466,757,1163,551,0,0,
4361,106,10/7/2015 3:59:21 AM,Dark,3686.41,20.90383,20.5914,0.3124308,3.092662,3074.939,0.03753814,0.3075264,0.2699883,2.501019,0.8341283,0.4320179,0.459397,0.05099487,3.265264,1516,607,811,313,0,0,
4361,107,10/7/2015 4:19:21 AM,Dark,2920.463,20.90383,20.65899,0.2448359,3.119296,2263.496,0.03753814,0.2366833,0.1991452,2.522538,0.7750469,0.3371107,0.4584811,0,3.265264,462,65,44,5,0,0,
4361,108,10/7/2015 4:39:21 AM,Dark,3573.326,20.90383,20.60464,0.2991887,3.145499,2787.657,0.03765019,0.2823267,0.2446765,2.542919,0.7801294,0.4130125,0.4595758,0,3.265264,581,133,191,49,0,0,
4361,109,10/7/2015 5:00:21 AM,Dark,4003.683,20.90383,20.56144,0.3423938,3.177595,3445.266,0.03728913,0.3407941,0.3035049,2.569327,0.8605242,0.4723506,0.4578755,0.08846045,3.353724,1544,768,939,422,0,0,
4361,110,10/7/2015 5:20:21 AM,Dark,3942.874,20.90383,20.56386,0.3399666,3.209645,3530.627,0.0377498,0.3489865,0.3112367,2.597464,0.8954452,0.4692815,0.4575561,0.183965,3.537689,1635,818,959,405,0,0,
4361,111,10/7/2015 5:40:21 AM,Dark,3219.251,20.90383,20.62791,0.2759178,3.23852,2924.364,0.03735138,0.2928971,0.2555458,2.623489,0.908399,0.3843991,0.461576,0.0849762,3.622665,747,285,312,107,0,0,
4361,112,10/7/2015 6:00:21 AM,Dark,2703.889,20.90383,20.67137,0.2324635,3.262401,2395.255,0.03728913,0.2482622,0.2109731,2.644936,0.8858555,0.3210443,0.4579412,0,3.622665,87,15,7,0,0,0,
4361,113,10/7/2015 6:20:21 AM,Dark,3342.986,20.90383,20.61892,0.2849087,3.286801,2872.158,0.03750079,0.2897223,0.2522215,2.666189,0.8591596,0.3942662,0.4593219,0,3.622665,658,131,104,22,0,0,
4361,114,10/7/2015 6:41:21 AM,Dark,4223.195,20.90383,20.5395,0.3643302,3.318859,3798.316,0.03791165,0.3726423,0.3347307,2.694455,0.8993939,0.5031425,0.457697,0.09783435,3.7205,2088,1220,1150,488,0,0,
4361,115,10/7/2015 7:01:21 AM,Light,4260.125,20.90383,20.53618,0.3676532,3.353076,3872.32,0.03849683,0.3791789,0.340682,2.725394,0.9089688,0.5087584,0.4584616,0.1866708,3.90717,2024,1129,1123,524,0,0,
4361,116,10/7/2015 7:21:21 AM,Light,4087.355,20.90383,20.55336,0.3504689,3.386741,3594.965,0.03816066,0.35439,0.3162293,2.755507,0.8795335,0.4845386,0.4585423,0.02850342,3.935674,1760,883,1074,476,0,0,
4361,117,10/7/2015 7:41:21 AM,Light,4433.344,20.90383,20.52851,0.3753147,3.421113,3669.485,0.03834742,0.3606277,0.3222802,2.784809,0.8277014,0.5187032,0.4592723,0.1149597,4.050633,1770,952,1006,418,0,0,
4361,118,10/7/2015 8:01:21 AM,Light,4447.498,20.90383,20.53214,0.3716889,3.456933,3478.182,0.03829762,0.3428857,0.3045881,2.813634,0.7820535,0.5143062,0.4606274,0.008005619,4.058639,1901,823,675,286,0,0,
4361,119,10/7/2015 8:21:21 AM,Light,3402.765,20.90383,20.62044,0.2833886,3.488578,2597.292,0.03859643,0.2661909,0.2275945,2.838124,0.7632887,0.3915901,0.4603362,-0.0003914833,4.058248,792,162,0,0,0,0,
4361,120,10/7/2015 8:42:21 AM,Light,3522.637,20.90383,20.61299,0.2908432,3.51791,2458.476,0.03878319,0.2554835,0.2167003,2.859533,0.6979078,0.3985184,0.4576606,0,4.058248,391,71,45,13,0,0,
4361,121,10/7/2015 9:02:21 AM,Light,3383.128,20.90383,20.62619,0.2776385,3.54576,2278.225,0.03884544,0.2395469,0.2007015,2.878634,0.6734078,0.3802645,0.4579224,0,4.058248,106,25,1,0,0,0,
4361,122,10/7/2015 9:22:21 AM,Light,4604.835,20.90383,20.5198,0.3840302,3.577999,3480.437,0.03890769,0.3448156,0.3059079,2.901881,0.7558222,0.5288993,0.4589462,0.1219988,4.180246,1698,808,822,384,0,0,
4361,123,10/7/2015 9:42:21 AM,Light,4598.48,20.90383,20.51469,0.3891374,3.615119,3715.173,0.03859643,0.3661681,0.3275717,2.930907,0.8079131,0.5353112,0.4574848,0.1032867,4.283533,2485,1379,1666,846,0,0,
4361,124,10/7/2015 10:02:21 AM,Light,3922.094,20.90383,20.57224,0.3315912,3.649474,3236.028,0.03865868,0.3226537,0.2839951,2.958936,0.8250766,0.4585797,0.4596224,0.01110363,4.294637,1363,467,602,136,0,0,
4361,125,10/7/2015 10:23:21 AM,Light,2857.568,20.90383,20.66528,0.23855,3.678168,2180.015,0.0392812,0.2307818,0.1915006,2.981855,0.7628918,0.3288151,0.459205,-0.02343273,4.271204,367,61,179,2,0,0,
4361,126,10/7/2015 10:43:21 AM,Light,3107.265,20.90383,20.64705,0.256781,3.70223,2258.369,0.04033949,0.2383019,0.1979624,2.999758,0.7268028,0.354204,0.4601954,-0.02380848,4.247396,412,29,20,3,0,0,
4361,127,10/7/2015 11:03:21 AM,Light,2949.415,20.90383,20.65844,0.2453879,3.726656,2178.304,0.04083751,0.2325746,0.1917371,3.017651,0.7385547,0.3372436,0.4582887,0.01764917,4.265045,149,20,28,2,0,0,
4361,128,10/7/2015 11:23:21 AM,Light,2733.914,20.90383,20.67729,0.2265414,3.749575,2065.991,0.03994108,0.2203732,0.1804321,3.034768,0.7556898,0.3139994,0.461886,-0.002166748,4.262878,149,17,16,0,0,0,
4361,129,10/7/2015 11:43:21 AM,Light,2644.57,20.90383,20.6819,0.2219326,3.771267,2121.186,0.03934346,0.2250545,0.1857111,3.051657,0.802091,0.3073965,0.4607307,0,4.262878,362,24,32,2,0,0,
4361,130,10/7/2015 12:04:21 PM,Light,2869.378,20.90383,20.66381,0.2400253,3.794623,2147.129,0.03854663,0.2281547,0.1896081,3.069734,0.7482908,0.3289249,0.4567953,0.01239014,4.275268,150,22,20,6,0,0,
4361,131,10/7/2015 12:24:21 PM,Light,2567.58,20.90383,20.68922,0.2146125,3.816547,1967.529,0.03829762,0.2112221,0.1729245,3.086326,0.766297,0.2957074,0.458965,0.006891727,4.28216,278,22,8,1,0,0,
4361,132,10/7/2015 12:44:21 PM,Light,4345.531,20.90383,20.53855,0.3652784,3.84446,3422.189,0.0378992,0.3389639,0.3010647,3.108089,0.7875192,0.5032229,0.4585141,0,4.28216,1421,513,438,160,0,0,
4361,133,10/7/2015 1:04:21 PM,Light,4286.864,20.90383,20.54051,0.363316,3.879276,3513.537,0.03735138,0.3468201,0.3094687,3.136065,0.8196054,0.5005301,0.45796,0.109477,4.391637,2601,1522,1650,828,0,0,
4361,134,10/7/2015 1:24:21 PM,Light,3495.943,20.90383,20.60992,0.2939108,3.910653,2780.273,0.03722687,0.2814427,0.2442158,3.161438,0.7952856,0.4056481,0.4592186,0.05852747,4.450164,900,123,86,3,0,0,
4361,135,10/7/2015 1:44:21 PM,Light,3083.205,20.90383,20.64918,0.2546479,3.937182,2186.215,0.03680356,0.2290885,0.192285,3.181459,0.7090722,0.3498315,0.4586456,-0.04996729,4.400197,20,3,0,0,0,0,
4361,136,10/7/2015 2:05:21 PM,Light,3283.282,20.90383,20.63659,0.2672371,3.964148,2186.348,0.03704012,0.2283913,0.1913512,3.199977,0.6659032,0.3683071,0.460928,0,4.400197,61,14,0,0,0,0,
4361,137,10/7/2015 2:25:21 PM,Light,3328.61,20.90383,20.63105,0.2727767,3.990816,2255.932,0.03755059,0.2358118,0.1982612,3.217896,0.67774,0.3745665,0.4590183,0,4.400197,48,22,0,0,0,0,
4361,138,10/7/2015 2:45:21 PM,Light,4324.502,20.90383,20.54491,0.3589178,4.021701,3166.679,0.03755059,0.3159927,0.2784421,3.239782,0.7322646,0.4936636,0.4587677,-0.01255322,4.387644,641,117,0,0,0,0,
4365,1,10/5/2015 4:40:21 PM,Light,5136.237,20.90383,20.40491,0.4989244,0.0001983158,3965.105,0.04650247,0.4509973,0.4044948,0.0001530971,0.7719863,0.6805372,0.45425,-0.07037862,-0.07037862,1870,941,1299,579,0,0,
4365,2,10/5/2015 5:01:21 PM,Light,4862.803,20.90383,20.4337,0.4701301,0.04883837,3654.846,0.04377582,0.4165302,0.3727544,0.03721816,0.7515925,0.6409113,0.4543627,0.005101524,-0.0652771,1348,416,997,319,0,0,
4365,3,10/5/2015 5:21:21 PM,Light,3884.761,20.90383,20.53259,0.3712429,0.08934987,2822.754,0.04198296,0.3281319,0.286149,0.06721498,0.7266223,0.5086843,0.4571335,0.05004883,-0.01522827,186,6,226,8,0,0,
4365,4,10/5/2015 5:41:21 PM,Light,3657.31,20.90383,20.55398,0.3498509,0.1242904,2636.058,0.04118612,0.3090205,0.2678344,0.09250388,0.7207641,0.4781672,0.4560909,0.02093506,0.005706787,121,19,101,14,0,0,
4365,5,10/5/2015 6:01:21 PM,Light,4337.381,20.90383,20.48675,0.4170807,0.1613456,3247.248,0.04028969,0.3699033,0.3296136,0.119775,0.7486656,0.5712265,0.456523,-0.2240041,-0.2182973,481,62,326,45,0,0,
4365,6,10/5/2015 6:21:21 PM,Light,4139.836,20.90383,20.49713,0.406698,0.2006195,3415.438,0.03940571,0.3877074,0.3483017,0.1506487,0.8250176,0.556036,0.4543815,0.09076436,-0.127533,966,506,795,296,0,0,
4365,7,10/5/2015 6:42:21 PM,Light,4684.296,20.90383,20.44653,0.4573042,0.2435595,3751.578,0.03994108,0.4221329,0.3821919,0.1855227,0.8008841,0.6252925,0.4548511,0.120753,-0.006779987,1368,741,822,387,0,0,
4365,8,10/5/2015 7:02:21 PM,Dark,4134.761,20.90383,20.4956,0.4082306,0.2844105,3539.342,0.04531968,0.4056361,0.3603164,0.2192999,0.8559967,0.5597414,0.4551611,0,-0.006779987,1549,599,1012,353,0,0,
4365,9,10/5/2015 7:22:21 PM,Dark,3624.061,20.90383,20.54486,0.3589701,0.3203498,3115.369,0.04611651,0.3640515,0.317935,0.2501252,0.8596349,0.4910571,0.4540434,0.1056366,0.09885661,812,359,658,234,0,0,
4365,10,10/5/2015 7:42:21 PM,Dark,2936.892,20.90383,20.61457,0.2892558,0.3507357,2514.34,0.04178375,0.2971179,0.2553341,0.2761979,0.8561227,0.3975931,0.4562882,0.1143697,0.2132263,96,1,74,9,0,0,
4365,11,10/5/2015 8:02:21 PM,Dark,4333.854,20.90383,20.47546,0.4283691,0.3844504,3718.386,0.03946796,0.4182733,0.3788053,0.3050994,0.8579861,0.5869887,0.4548417,0.06188965,0.275116,1341,684,986,477,0,0,
4365,12,10/5/2015 8:22:21 PM,Dark,3346.826,20.90383,20.57066,0.3331699,0.4200185,2920.638,0.03894504,0.3376566,0.2987115,0.3358448,0.8726591,0.454985,0.4530478,0.1638997,0.4390157,1239,482,763,323,0,0,
4365,13,10/5/2015 8:43:21 PM,Dark,2823.499,20.90383,20.6267,0.2771326,0.450027,2327.409,0.03804861,0.2752175,0.2371689,0.3613651,0.8242993,0.3791647,0.4547196,-0.1117096,0.3273061,11,0,9,0,0,0,
4365,14,10/5/2015 9:03:21 PM,Dark,3527.243,20.90383,20.55928,0.344548,0.4794657,2859.35,0.03828517,0.329128,0.2908428,0.3854074,0.8106474,0.4720204,0.4555556,-0.06059265,0.2667135,265,131,189,89,0,0,
4365,15,10/5/2015 9:23:21 PM,Dark,3357.974,20.90383,20.57015,0.3336795,0.5113639,2879.366,0.03849683,0.3334234,0.2949266,0.4119972,0.8574713,0.4547538,0.452381,0,0.2667135,1115,352,847,247,0,0,
4365,16,10/5/2015 9:43:21 PM,Dark,2806.737,20.90383,20.63053,0.2733,0.5399165,2303.74,0.03834742,0.2714201,0.2330727,0.4360011,0.8207895,0.3765763,0.4580069,0.1736247,0.4403381,111,0,7,0,0,0,
4365,17,10/5/2015 10:03:21 PM,Dark,2734.177,20.90383,20.63707,0.2667624,0.5655879,2204.662,0.03840967,0.2626052,0.2241955,0.4568881,0.8063349,0.3654874,0.4556683,-0.04808044,0.3922577,22,3,69,9,0,0,
4365,18,10/5/2015 10:24:21 PM,Dark,4259.979,20.90383,20.4879,0.4159282,0.599644,3503.126,0.03884544,0.3940987,0.3552532,0.4846816,0.8223341,0.5717813,0.456928,-0.0103251,0.3819326,1688,872,1208,608,0,0,
4365,19,10/5/2015 10:44:21 PM,Dark,4167.1,20.90383,20.49217,0.4116595,0.6386876,3476.311,0.03872094,0.3944929,0.355772,0.5170192,0.8342279,0.5610124,0.452766,-0.01786804,0.3640645,1663,745,946,400,0,0,
4365,20,10/5/2015 11:04:21 PM,Dark,4124.904,20.90383,20.50328,0.4005505,0.6771064,3187.743,0.03977922,0.3647985,0.3250193,0.5478904,0.772804,0.5466539,0.4544838,0.09974161,0.4638062,1624,763,1178,442,0,0,
4365,21,10/5/2015 11:24:21 PM,Dark,3542.105,20.90383,20.56159,0.3422405,0.712619,2639.633,0.03909445,0.3085225,0.269428,0.57488,0.745216,0.4660715,0.4539964,-0.08529153,0.3785146,772,271,592,148,0,0,
4365,22,10/5/2015 11:44:21 PM,Dark,2684.947,20.90383,20.64428,0.259552,0.7414545,2014.394,0.03894504,0.2444275,0.2054825,0.5964316,0.7502549,0.3537495,0.4542758,0.1013133,0.4798279,42,0,29,4,0,0,
4365,23,10/6/2015 12:05:21 AM,Dark,3071.504,20.90383,20.6054,0.2984299,0.7694671,2327.866,0.03944306,0.2777076,0.2382645,0.6175628,0.7578911,0.405483,0.4527379,0.04043579,0.5202637,181,13,323,65,0,0,
4365,24,10/6/2015 12:25:21 AM,Dark,3994.759,20.90383,20.51118,0.3926485,0.8022252,3219.234,0.03934346,0.3691811,0.3298377,0.6432815,0.8058645,0.5339296,0.4522589,0.2039439,0.7242076,1265,575,908,301,0,0,
4365,25,10/6/2015 12:45:21 AM,Dark,3561.469,20.90383,20.55057,0.3532611,0.8372273,3028.775,0.03834742,0.3484885,0.3101411,0.6722269,0.8504286,0.481453,0.4525124,0,0.7242076,1206,632,1001,344,0,0,
4365,26,10/6/2015 1:05:21 AM,Dark,2431.425,20.90383,20.66634,0.2374872,0.8649726,1991.655,0.03884543,0.241041,0.2021955,0.6954682,0.8191306,0.326083,0.456429,0.03064471,0.7548523,19,1,24,4,0,0,
4365,27,10/6/2015 1:25:21 AM,Dark,2605.333,20.90383,20.64916,0.2546703,0.8883129,2119.965,0.03878319,0.2544252,0.215642,0.7145212,0.8137023,0.3489217,0.4555409,-0.05612183,0.6987305,156,2,15,4,0,0,
4365,28,10/6/2015 1:45:21 AM,Dark,2531.292,20.90383,20.65723,0.2465952,0.9121112,2005.643,0.03894504,0.2432198,0.2042747,0.7336343,0.7923396,0.3371537,0.4549638,0,0.6987305,16,1,74,13,0,0,
4365,29,10/6/2015 2:06:21 AM,Dark,2535.13,20.90383,20.65724,0.246594,0.9367594,1949.894,0.03849683,0.2378038,0.199307,0.7528769,0.7691494,0.3356513,0.4533484,-0.1302948,0.5684357,21,0,138,6,0,0,
4365,30,10/6/2015 2:26:21 AM,Dark,2793.673,20.90383,20.63218,0.2716466,0.9614545,2150.32,0.03803616,0.2577246,0.2196884,0.7718784,0.7697108,0.3699362,0.4535644,0.1086934,0.6771291,65,3,52,10,0,0,
4365,31,10/6/2015 2:46:21 AM,Dark,3536.207,20.90383,20.55507,0.3487569,0.9907973,2944.991,0.03834742,0.3393373,0.3009899,0.795502,0.8328109,0.4759042,0.4533765,0.1321818,0.8093109,661,275,583,186,0,0,
4365,32,10/6/2015 3:06:21 AM,Dark,2580.361,20.90383,20.64961,0.254218,1.019119,2196.392,0.03829762,0.2616465,0.2233489,0.8193094,0.8511958,0.3488909,0.4556683,0.0642395,0.8735504,211,4,346,30,0,0,
4365,33,10/6/2015 3:26:21 AM,Dark,2588.645,20.90383,20.64839,0.2554353,1.043069,2172.937,0.03814821,0.2600279,0.2218797,0.8395534,0.839411,0.3489661,0.4537898,-0.04640198,0.8271484,14,0,14,4,0,0,
4365,34,10/6/2015 3:47:21 AM,Dark,2385.541,20.90383,20.66798,0.2358538,1.067264,2021.247,0.03853418,0.2449753,0.2064411,0.8599552,0.8472907,0.3222302,0.4536771,0,0.8271484,12,1,85,4,0,0,
4365,35,10/6/2015 4:07:21 AM,Dark,4000.038,20.90383,20.50719,0.3966356,1.096882,3415.395,0.03859643,0.3879564,0.34936,0.8851719,0.8538406,0.541208,0.4529915,-0.1196849,0.7074636,1285,557,919,328,0,0,
4365,36,10/6/2015 4:27:21 AM,Dark,3777.232,20.90383,20.52972,0.3741123,1.132912,3240.614,0.03859643,0.3694052,0.3308088,0.916008,0.8579335,0.5115917,0.4539119,0.1296387,0.8371022,947,235,696,173,0,0,
4365,37,10/6/2015 4:47:21 AM,Dark,3907.191,20.90383,20.51712,0.3867128,1.168519,3343.891,0.03878319,0.3800504,0.3412672,0.9465182,0.8558298,0.5289119,0.4540246,0.1000366,0.9371389,2308,1162,1264,514,0,0,
4365,38,10/6/2015 5:07:21 AM,Dark,4188.688,20.90383,20.49214,0.4116943,1.206036,3515.633,0.03872094,0.3962982,0.3575773,0.978304,0.839316,0.5646486,0.4555743,0.1101583,1.047297,2055,1077,1189,582,0,0,
4365,39,10/6/2015 5:28:21 AM,Dark,4067.309,20.90383,20.50575,0.3980809,1.246199,3333.795,0.03959246,0.3786933,0.3391008,1.011623,0.8196561,0.5455477,0.4555556,0.0700531,1.11735,2450,1363,1505,736,0,0,
4365,40,10/6/2015 5:48:21 AM,Dark,3774.032,20.90383,20.53073,0.3731043,1.282525,3156.017,0.0392812,0.3623707,0.3230895,1.041689,0.8362454,0.5083548,0.45263,-0.05861914,1.058731,1707,624,1102,384,0,0,
4365,41,10/6/2015 6:08:21 AM,Dark,2665.967,20.90383,20.64096,0.2628688,1.312342,2241.628,0.0391567,0.2678095,0.2286527,1.06668,0.8408313,0.3595193,0.4542688,0.1202545,1.178986,206,12,405,30,0,0,
4365,42,10/6/2015 6:28:21 AM,Dark,2808.28,20.90383,20.63186,0.2719681,1.337709,2215.102,0.03974187,0.2641988,0.2244569,1.08733,0.7887753,0.3737041,0.4572991,-0.03219604,1.14679,18,3,33,7,0,0,
4365,43,10/6/2015 6:48:21 AM,Dark,2685.969,20.90383,20.64233,0.261497,1.363163,2083.177,0.03934346,0.2521634,0.2128199,1.107242,0.7755774,0.3562139,0.4535832,-0.09878027,1.048009,20,0,31,0,0,0,
4365,44,10/6/2015 7:08:21 AM,Light,4440.074,20.90383,20.46788,0.4359533,1.396214,3832.405,0.03984147,0.4272376,0.3873962,1.134685,0.8631398,0.6021593,0.458392,0.3170166,1.365026,1329,669,544,228,0,0,
4365,45,10/6/2015 7:29:21 AM,Light,4532.074,20.90383,20.45414,0.4496938,1.439865,4004.474,0.04025649,0.4475319,0.4072754,1.172815,0.8835853,0.6178098,0.4555897,0.137797,1.502823,2593,1652,1507,809,0,0,
4365,46,10/6/2015 7:49:21 AM,Light,4265.945,20.90383,20.48168,0.4221505,1.480625,3740.888,0.0405387,0.4205268,0.3799881,1.208696,0.876919,0.5805572,0.4561661,-0.003163695,1.499659,1738,971,1210,546,0,0,
4365,47,10/6/2015 8:09:21 AM,Light,3808.534,20.90383,20.52655,0.3772783,1.518027,3192.22,0.04052625,0.3678489,0.3273227,1.240809,0.8381755,0.513254,0.4519019,0.008417845,1.508077,373,45,651,89,0,0,
4365,48,10/6/2015 8:29:21 AM,Light,2963.446,20.90383,20.61429,0.2895349,1.549388,2419.815,0.04063831,0.2865101,0.2458718,1.266797,0.8165543,0.3971719,0.456044,-0.01563013,1.492447,412,27,65,1,0,0,
4365,49,10/6/2015 8:49:21 AM,Light,2833.786,20.90383,20.62829,0.2755378,1.576246,2228.63,0.04078771,0.2676351,0.2268474,1.288331,0.7864497,0.3768725,0.4552456,-0.02314758,1.469299,36,1,3,0,0,0,
4365,50,10/6/2015 9:10:21 AM,Light,2995.129,20.90383,20.61344,0.2903872,1.604607,2266.85,0.04083751,0.2724161,0.2315786,1.310202,0.7568457,0.3952931,0.453602,0.05610144,1.525401,198,0,229,2,0,0,
4365,51,10/6/2015 9:30:21 AM,Light,3768.75,20.90383,20.53735,0.3664795,1.635961,3014.109,0.04143513,0.3473679,0.3059328,1.334685,0.7997636,0.5029344,0.4565324,0.03004456,1.555445,840,165,471,94,0,0,
4365,52,10/6/2015 9:50:21 AM,Light,2732.938,20.90383,20.6357,0.2681255,1.666066,2154.915,0.04108652,0.2623064,0.2212198,1.358618,0.7884977,0.3636522,0.4513854,0,1.555445,748,9,194,6,0,0,
4365,53,10/6/2015 10:10:21 AM,Light,2982,20.90383,20.61564,0.2881843,1.69255,2293.137,0.04158454,0.2744704,0.2328859,1.37923,0.7689929,0.394801,0.4562833,-0.03539014,1.520055,25,2,120,1,0,0,
4365,54,10/6/2015 10:30:21 AM,Light,2883.994,20.90383,20.62653,0.2773033,1.719727,2165.211,0.04098692,0.2606504,0.2196635,1.399885,0.7507682,0.3800253,0.4567672,-0.00936389,1.510691,167,2,7,1,0,0,
4365,55,10/6/2015 10:51:21 AM,Light,4358.964,20.90383,20.4791,0.4247309,1.754992,3493.174,0.04146004,0.3966095,0.3551494,1.427438,0.8013771,0.5819384,0.4557716,0.06663013,1.577321,682,204,501,122,0,0,
4365,56,10/6/2015 11:11:21 AM,Light,4107.065,20.90383,20.50395,0.3998801,1.794213,3216.41,0.04158454,0.3696542,0.3280697,1.458521,0.7831407,0.5457438,0.4543064,0.004043579,1.581365,585,191,470,137,0,0,
4365,57,10/6/2015 11:31:21 AM,Light,2824.795,20.90383,20.631,0.2728303,1.826306,2135.949,0.04195806,0.259368,0.21741,1.483299,0.756143,0.3727446,0.4552644,-0.1562347,1.42513,235,8,365,16,0,0,
