"","Cause_of_Death","Genotype","age","strain"
"2270","Sacrificed","N.D.",15,"Muscle TSC1"
"2271","Sacrificed","N.D.",15,"Muscle TSC1"
"2272","","fl/+; +/+",19,"Muscle TSC1"
"2273","","fl/+; Tg/+",19,"Muscle TSC1"
"2274","Sacrificed","N.D.",18,"Muscle TSC1"
"2275","Sacrificed","N.D.",18,"Muscle TSC1"
"2276","Sacrificed","N.D.",18,"Muscle TSC1"
"2277","Sacrificed","N.D.",18,"Muscle TSC1"
"2278","Sacrificed","N.D.",18,"Muscle TSC1"
"2279","Sacrificed","N.D.",18,"Muscle TSC1"
"2280","Sacrificed","fl/+; +/+",16,"Muscle TSC1"
"2281","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2282","Sacrificed","+/+; +/+",16,"Muscle TSC1"
"2283","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2284","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2285","Sacrificed","fl/+; +/+",16,"Muscle TSC1"
"2286","Sacrificed","N.D.",15,"Muscle TSC1"
"2287","Sacrificed","N.D.",15,"Muscle TSC1"
"2288","Sacrificed","N.D.",15,"Muscle TSC1"
"2289","Sacrificed","N.D.",15,"Muscle TSC1"
"2290","Sacrificed","N.D.",15,"Muscle TSC1"
"2291","Sacrificed","N.D.",15,"Muscle TSC1"
"2292","Sacrificed","fl/+; +/+",16,"Muscle TSC1"
"2293","Sacrificed","+/+; Tg/+",16,"Muscle TSC1"
"2294","Sacrificed","+/+; Tg/+",16,"Muscle TSC1"
"2295","Sacrificed","+/+; +/+",16,"Muscle TSC1"
"2296","Sacrificed","N.D.",15,"Muscle TSC1"
"2297","Sacrificed","N.D.",15,"Muscle TSC1"
"2298","Sacrificed","N.D.",15,"Muscle TSC1"
"2299","Sacrificed","fl/+; +/+",17,"Muscle TSC1"
"2300","Sacrificed","fl/+; +/+",17,"Muscle TSC1"
"2301","Sacrificed","fl/fl; +/+",17,"Muscle TSC1"
"2302","Sacrificed","+/+; Tg/+",17,"Muscle TSC1"
"2303","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"2304","Sacrificed","N.D.",16,"Muscle TSC1"
"2305","Sacrificed","N.D.",16,"Muscle TSC1"
"2306","Sacrificed","N.D.",16,"Muscle TSC1"
"2307","Sacrificed","N.D.",16,"Muscle TSC1"
"2308","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2309","Sacrificed","fl/fl; +/+",18,"Muscle TSC1"
"2310","","fl/+; +/+",123,"Muscle TSC1"
"2311","","fl/+; Tg/+",123,"Muscle TSC1"
"2312","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2313","Sacrificed","fl/fl; Tg/+",18,"Muscle TSC1"
"2314","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2315","Sacrificed","fl/+; +/+",90,"Muscle TSC1"
"2316","Sacrificed","fl/+; Tg/+",90,"Muscle TSC1"
"2317","Sacrificed","fl/fl; Tg/+",18,"Muscle TSC1"
"2318","Sacrificed","fl/fl; +/+",18,"Muscle TSC1"
"2319","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2320","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2321","","fl/+; +/+",123,"Muscle TSC1"
"2322","","fl/+; +/+",123,"Muscle TSC1"
"2323","","fl/+; +/+",123,"Muscle TSC1"
"2324","","fl/+; Tg/+",123,"Muscle TSC1"
"2325","","fl/+; Tg/+",123,"Muscle TSC1"
"2326","","fl/+; Tg/+",123,"Muscle TSC1"
"2327","","fl/+; Tg/+",123,"Muscle TSC1"
"2328","Sacrificed","fl/+; Tg/+",77,"Muscle TSC1"
"2329","Sacrificed","fl/fl; +/+",19,"Muscle TSC1"
"2330","Sacrificed","fl/fl; Tg/+",19,"Muscle TSC1"
"2331","Sacrificed","+/+; +/+",19,"Muscle TSC1"
"2332","","fl/+; +/+",110,"Muscle TSC1"
"2333","","fl/+; Tg/+",110,"Muscle TSC1"
"2334","","fl/+; +/+",110,"Muscle TSC1"
"2335","","fl/+; +/+",101,"Muscle TSC1"
"2336","Sacrificed","fl/fl; +/+",17,"Muscle TSC1"
"2337","","fl/+; +/+",101,"Muscle TSC1"
"2338","","fl/+; Tg/+",101,"Muscle TSC1"
"2339","Sacrificed","fl/fl; Tg/+",17,"Muscle TSC1"
"2340","Sacrificed","fl/fl; +/+",17,"Muscle TSC1"
"2341","","fl/+; Tg/+",101,"Muscle TSC1"
"2342","Sacrificed","+/+; Tg/+",17,"Muscle TSC1"
"2343","Sacrificed","fl/fl; Tg/+",17,"Muscle TSC1"
"2344","","fl/+; +/+",101,"Muscle TSC1"
"2345","Sacrificed","fl/fl; Tg/+",17,"Muscle TSC1"
"2346","","fl/+; +/+",101,"Muscle TSC1"
"2347","Sacrificed","+/+; +/+",17,"Muscle TSC1"
"2348","","fl/+; +/+",95,"Muscle TSC1"
"2349","Sacrificed","fl/fl; Tg/+",18,"Muscle TSC1"
"2350","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2351","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2352","","fl/+; Tg/+",95,"Muscle TSC1"
"2353","","fl/+; Tg/+",95,"Muscle TSC1"
"2354","","fl/+; Tg/+",95,"Muscle TSC1"
"2355","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2356","","fl/+; +/+",95,"Muscle TSC1"
"2357","","fl/+; Tg/+",89,"Muscle TSC1"
"2358","","fl/+; +/+",89,"Muscle TSC1"
"2359","Sacrificed","+/+; Tg/+",20,"Muscle TSC1"
"2360","","fl/+; Tg/+",89,"Muscle TSC1"
"2361","","fl/+; Tg/+",78,"Muscle TSC1"
"2362","","fl/fl; Tg/+",78,"Muscle TSC1"
"2363","","fl/fl; Tg/+",78,"Muscle TSC1"
"2364","Sacrificed","+/+; Tg/+",14,"Muscle TSC1"
"2365","","fl/fl; +/+",78,"Muscle TSC1"
"2366","","fl/+; Tg/+",78,"Muscle TSC1"
"2367","","fl/+; Tg/+",78,"Muscle TSC1"
"2368","","fl/fl; +/+",78,"Muscle TSC1"
"2369","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2370","Unknown","fl/+; +/+",59,"Muscle TSC1"
"2371","","fl/fl; +/+",69,"Muscle TSC1"
"2372","Sacrificed","+/+; +/+",19,"Muscle TSC1"
"2373","","fl/fl; Tg/+",69,"Muscle TSC1"
"2374","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"2375","","fl/+; Tg/+",69,"Muscle TSC1"
"2376","Sacrificed","+/+; Tg/+",19,"Muscle TSC1"
"2377","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2378","","fl/fl; +/+",62,"Muscle TSC1"
"2379","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2380","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2381","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2382","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2383","Sacrificed","fl/+; +/+",16,"Muscle TSC1"
"2384","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2385","Sacrificed","+/+; Tg/+",16,"Muscle TSC1"
"2386","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2387","Sacrificed","+/+; Tg/+",16,"Muscle TSC1"
"2388","","fl/fl; Tg/+",58,"Muscle TSC1"
"2389","Sacrificed","+/+; +/+",16,"Muscle TSC1"
"2390","","fl/fl; +/+",58,"Muscle TSC1"
"2391","","fl/fl; Tg/+",43,"Muscle TSC1"
"2392","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2393","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2394","Sacrificed","+/+; +/+",21,"Muscle TSC1"
"2395","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2396","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2397","","fl/fl; +/+",43,"Muscle TSC1"
"2398","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2399","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2400","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2401","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2402","","fl/fl; +/+",21,"Muscle TSC1"
"2403","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2404","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2405","Sacrificed","fl/fl; +/+",21,"Muscle TSC1"
"2406","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2407","Sacrificed","+/+; +/+",21,"Muscle TSC1"
"2408","Sacrificed","fl/fl; Tg/+",21,"Muscle TSC1"
"2409","","+/+; +/+",43,"Muscle TSC1"
"2410","Sacrificed","fl/fl; Tg/+",21,"Muscle TSC1"
"2411","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2412","","fl/+; Tg/+",43,"Muscle TSC1"
"2413","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2414","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2415","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2416","","fl/fl; Tg/+",42,"Muscle TSC1"
"2417","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2418","Sacrificed","+/+; Tg/+",20,"Muscle TSC1"
"2419","","fl/fl; +/+",42,"Muscle TSC1"
"2420","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2421","","fl/fl; Tg/+",42,"Muscle TSC1"
"2422","","fl/fl; Tg/+",42,"Muscle TSC1"
"2423","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2424","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2425","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2426","Sacrificed","+/+; +/+",20,"Muscle TSC1"
"2427","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2428","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2429","Sacrificed","+/+; Tg/+",20,"Muscle TSC1"
"2430","Sacrificed","fl/+; Tg/+",20,"Muscle TSC1"
"2431","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2432","Sacrificed","+/+; Tg/+",20,"Muscle TSC1"
"2433","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"2434","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2435","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2436","Sacrificed","+/+; +/+",16,"Muscle TSC1"
"2437","Sacrificed","fl/+; +/+",16,"Muscle TSC1"
"2438","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2439","Sacrificed","fl/+; Tg/+",16,"Muscle TSC1"
"2440","","fl/fl; Tg/+",30,"Muscle TSC1"
"2441","Sacrificed","+/+; +/+",16,"Muscle TSC1"
"2442","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2443","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2444","","fl/fl; Tg/+",28,"Muscle TSC1"
"2445","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2446","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"2447","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"2448","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"2449","Sacrificed","+/+; Tg/+",17,"Muscle TSC1"
"2450","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"2451","Sacrificed","+/+; +/+",17,"Muscle TSC1"
"2452","Sacrificed","fl/+; +/+",17,"Muscle TSC1"
"2453","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2454","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2455","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2456","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2457","Sacrificed","+/+; Tg/+",18,"Muscle TSC1"
"2458","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2459","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2460","","fl/fl; +/+",18,"Muscle TSC1"
"2461","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2462","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2463","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2464","","N.D.",18,"Muscle TSC1"
"2465","","fl/fl; Tg/+",18,"Muscle TSC1"
"2466","","fl/fl; +/+",18,"Muscle TSC1"
"2467","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2468","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2469","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2470","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2471","","fl/fl; Tg/+",18,"Muscle TSC1"
"2472","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2473","","fl/fl; +/+",18,"Muscle TSC1"
"2474","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2475","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2476","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2477","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2478","","fl/fl; Tg/+",18,"Muscle TSC1"
"2479","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2480","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2481","Sacrificed","+/+; +/+",18,"Muscle TSC1"
"2482","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2483","","fl/fl; +/+",18,"Muscle TSC1"
"2484","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2485","","fl/fl; +/+",18,"Muscle TSC1"
"2486","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2487","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2488","","N.D.",18,"Muscle TSC1"
