"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values"
"1545",198,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Lean Mass","2014-11-14","fed",18534,24050
"1546",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Body Weight","2014-12-04","fed",20749,31000
"1547",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Total Fat Mass","2014-12-04","fed",20750,3090
"1548",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Lean Mass","2014-12-04","fed",20751,24270
"1549",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Body Weight","2015-01-08","fed",22568,29700
"1550",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22569,3780
"1551",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; Tg/+",835,259,6206,"Muscle TSC1","Lean Mass","2015-01-08","fed",22570,22210
"1552",43,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-06-12","fed",8597,19600
"1553",63,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-07-02","fed",9377,23000
"1554",63,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-07-02","fed",9482,2820
"1555",63,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-07-02","fed",9586,16700
"1556",78,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-07-17","fed",10201,24790
"1557",78,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-07-17","fed",10212,2860
"1558",78,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-07-17","fed",10244,18480
"1559",93,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-08-01","fed",10756,25520
"1560",93,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-08-01","fed",10776,3260
"1561",93,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-08-01","fed",10801,18840
"1562",105,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-08-13","fed",11899,26370
"1563",105,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-08-13","fed",11926,3040
"1564",105,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-08-13","fed",11952,18890
"1565",119,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-08-27","fed",12319,27700
"1566",119,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-08-27","fed",12354,3640
"1567",119,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-08-27","fed",12382,20600
"1568",156,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-10-03","fed",13925,27400
"1569",156,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-10-03","fed",13926,4120
"1570",156,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-10-03","fed",13927,19850
"1571",190,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-11-06","fed",17782,27100
"1572",190,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17783,2740
"1573",190,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-11-06","fed",17784,21440
"1574",198,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-11-14","fed",18529,26700
"1575",198,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-11-14","fed",18530,2520
"1576",198,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-11-14","fed",18531,20800
"1577",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2014-12-04","fed",20752,29000
"1578",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2014-12-04","fed",20753,3340
"1579",218,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2014-12-04","fed",20754,22350
"1580",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Body Weight","2015-01-08","fed",22571,28800
"1581",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22572,4270
"1582",253,FALSE,"Mixed",149040,"Sacrificed","2015-01-14","M","+/+; +/+",837,259,6207,"Muscle TSC1","Lean Mass","2015-01-08","fed",22573,21200
"1583",43,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-06-12","fed",8598,22600
"1584",63,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-07-02","fed",9378,27300
"1585",63,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-07-02","fed",9480,2450
"1586",63,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-07-02","fed",9584,21590
"1587",78,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-07-17","fed",10202,29770
"1588",78,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-07-17","fed",10214,2700
"1589",78,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-07-17","fed",10246,22870
"1590",93,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-08-01","fed",10757,31460
"1591",93,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-08-01","fed",10774,2560
"1592",93,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-08-01","fed",10799,25040
"1593",105,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-08-13","fed",11901,31790
"1594",105,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-08-13","fed",11927,2340
"1595",105,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-08-13","fed",11953,25140
"1596",119,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-08-27","fed",12321,31900
"1597",119,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-08-27","fed",12355,2040
"1598",119,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-08-27","fed",12383,25410
"1599",156,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Body Weight","2014-10-03","fed",13928,32100
"1600",156,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Total Fat Mass","2014-10-03","fed",13929,2010
"1601",156,FALSE,"Mixed",149040,"Unknown","2014-10-27","M","fl/fl; Tg/+",839,180,6208,"Muscle TSC1","Lean Mass","2014-10-03","fed",13930,25320
"1602",35,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-06-12","fed",8616,18800
"1603",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-07-02","fed",9359,22600
"1604",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-07-02","fed",9466,1660
"1605",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-07-02","fed",9570,17140
"1606",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-07-17","fed",10203,25380
"1607",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-07-17","fed",10243,2110
"1608",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-07-17","fed",10275,18770
"1609",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-08-01","fed",10758,27720
"1610",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-08-01","fed",10783,2320
"1611",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-08-01","fed",10808,22060
"1612",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-08-13","fed",11897,27670
"1613",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-08-13","fed",11930,2180
"1614",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-08-13","fed",11956,22280
"1615",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-08-27","fed",12317,29000
"1616",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-08-27","fed",12359,2340
"1617",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-08-27","fed",12387,22460
"1618",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-10-03","fed",13983,28800
"1619",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-10-03","fed",13984,2320
"1620",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-10-03","fed",13985,23040
"1621",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-11-06","fed",17812,27600
"1622",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17813,2520
"1623",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-11-06","fed",17814,21450
"1624",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-11-21","fed",19004,27700
"1625",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-11-21","fed",19005,2240
"1626",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-11-21","fed",19006,21930
"1627",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2014-12-04","fed",20755,27100
"1628",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2014-12-04","fed",20756,2020
"1629",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2014-12-04","fed",20757,21370
"1630",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Body Weight","2015-01-08","fed",22601,26800
"1631",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22602,2690
"1632",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",864,251,6233,"Muscle TSC1","Lean Mass","2015-01-08","fed",22603,23170
"1633",35,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-06-12","fed",8617,22000
"1634",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-07-02","fed",9360,28600
"1635",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-07-02","fed",9465,3180
"1636",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-07-02","fed",9569,21610
"1637",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-07-17","fed",10204,31360
"1638",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-07-17","fed",10239,4170
"1639",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-07-17","fed",10271,23480
"1640",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-08-01","fed",10759,32960
"1641",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-08-01","fed",10784,4810
"1642",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-08-01","fed",10809,23900
"1643",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-08-13","fed",11895,33180
"1644",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-08-13","fed",11934,5300
"1645",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-08-13","fed",11960,23840
"1646",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-08-27","fed",12315,35400
"1647",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-08-27","fed",12362,6770
"1648",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-08-27","fed",12390,24790
"1649",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-10-03","fed",13986,39000
"1650",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-10-03","fed",13987,8720
"1651",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-10-03","fed",13988,25540
"1652",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-11-06","fed",17816,40300
"1653",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17817,10200
"1654",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-11-06","fed",17818,25970
"1655",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-11-21","fed",18995,41700
"1656",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-11-21","fed",18996,11670
"1657",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-11-21","fed",18997,25620
"1658",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2014-12-04","fed",20758,38600
"1659",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2014-12-04","fed",20759,8650
"1660",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2014-12-04","fed",20760,26540
"1661",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Body Weight","2015-01-08","fed",22604,42600
"1662",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22605,10780
"1663",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","fl/fl; +/+",867,251,6234,"Muscle TSC1","Lean Mass","2015-01-08","fed",22606,25740
"1664",35,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-06-12","fed",8618,19400
"1665",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-07-02","fed",9361,22800
"1666",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-07-02","fed",9467,2210
"1667",55,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-07-02","fed",9571,17150
"1668",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-07-17","fed",10205,24540
"1669",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-07-17","fed",10242,3090
"1670",70,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-07-17","fed",10274,17480
"1671",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-08-01","fed",10760,26090
"1672",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-08-01","fed",10781,3380
"1673",85,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-08-01","fed",10806,18120
"1674",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-08-13","fed",11894,26060
"1675",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-08-13","fed",11931,3410
"1676",97,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-08-13","fed",11957,18810
"1677",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-08-27","fed",12314,26700
"1678",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-08-27","fed",12360,3340
"1679",111,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-08-27","fed",12388,20010
"1680",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-10-03","fed",13989,26600
"1681",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-10-03","fed",13990,2470
"1682",148,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-10-03","fed",13991,20670
"1683",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-11-06","fed",17819,27200
"1684",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17820,2410
"1685",182,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-11-06","fed",17821,21480
"1686",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-11-21","fed",18998,26800
"1687",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-11-21","fed",18999,3130
"1688",197,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-11-21","fed",19000,22920
"1689",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2014-12-04","fed",20761,28600
"1690",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2014-12-04","fed",20762,3830
"1691",210,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2014-12-04","fed",20763,23750
"1692",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Body Weight","2015-01-08","fed",22607,26600
"1693",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22608,2840
"1694",245,FALSE,"Mixed",149039,"Sacrificed","2015-01-14","M","+/+; +/+",868,251,6235,"Muscle TSC1","Lean Mass","2015-01-08","fed",22609,23290
